Date	year	month	Station	Latitude	Longitude	WB_ID	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	MS_CD	biovol	sali	Time	POSITION	station_depth	SAMPLE_ID	MNDEP	MXDEP	DEPH	BIOV_comment	B	type_code	STATUS	new_index	index_column
2015-07-08	2015	7	SID15	63.28667	18.85083	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.4966144086			63.29_18.85	7.0	da128d7ae2a73c92f3e0e4279e887d13	0.0	5.0		Expert judgement. This is not true surface sample	0.4966144086	18	MODERATE	107747_SE631646-185280	107747
2015-07-08	2015	7	SID16	63.26983	18.87950	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.3534593646			63.27_18.88	21.0	60f0b7aba1e61f0f262db386c48222a8	0.0	10.0			0.3534593646	18	GOOD	107748_SE631646-185280	107748
2015-07-28	2015	7	SID17	63.28283	18.85833	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.6989785712			63.28_18.86	8.0	e68a4871fad9f682d3b55d43f3791c17	0.0	5.0		Expert judgement. This is not true surface sample	0.6989785712	18	MODERATE	107724_SE631646-185280	107724
2015-07-28	2015	7	SID18	63.27450	18.87417	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.7037150598			63.27_18.87	12.0	84b5ddf8157ffa5a59385a5e59cf6c21	0.0	10.0			0.7037150598	18	MODERATE	107725_SE631646-185280	107725
2015-08-10	2015	8	SID19	63.28017	18.86133	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.2864763985			63.28_18.86	13.0	9445fa418a565492ab2d917a7415bd95	0.0	10.0			0.2864763985	18	HIGH	107688_SE631646-185280	107688
2015-08-10	2015	8	SID20	63.26450	18.87117	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.25179499200000005			63.26_18.87	12.0	d2057f0eaa4d4bb0a3a056053c5fee4c	0.0	10.0			0.25179499200000005	18	HIGH	107689_SE631646-185280	107689
2016-07-04	2016	7	SID25	63.28367	18.85633	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	1.290921434		13:30	63.28_18.86	6.0	1a15bd5d872f6a9c040000af9e080d94	0.0	5.0		Expert judgement. This is not true surface sample	1.290921434	18	POOR	107441_SE631646-185280	107441
2016-07-04	2016	7	SID26	63.26733	18.87417	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.8539650249999999		14:30	63.27_18.87	18.0	02a00a27275bb80cc0a7a47279d8f338	0.0	10.0			0.8539650249999999	18	MODERATE	107442_SE631646-185280	107442
2016-07-25	2016	7	SID27	63.28317	18.86383	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.521980615		13:30	63.28_18.86	7.0	86a55c8bf048f2bc2bb1a3acc4c9a423	0.0	5.0		Expert judgement. This is not true surface sample	0.521980615	18	MODERATE	107406_SE631646-185280	107406
2016-07-25	2016	7	SID28	63.28133	18.86833	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.6139204570000001		14:30	63.28_18.87	13.0	558ed3323dcaad1156f99df3f861672a	0.0	10.0			0.6139204570000001	18	MODERATE	107407_SE631646-185280	107407
2016-08-22	2016	8	SID29	63.28167	18.86083	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.47096629599999995		13:30	63.28_18.86	12.0	ce3fdf7beee3d361a37e38edc1e520ad	0.0	10.0			0.47096629599999995	18	MODERATE	107350_SE631646-185280	107350
2016-08-22	2016	8	SID30	63.26500	18.87350	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.6184509690000001		14:50	63.27_18.87	11.0	1415c2838bb9b774fb8591cc8b6bb2b6	0.0	10.0		Expert judgement. This is not true surface sample	0.6184509690000001	18	MODERATE	107351_SE631646-185280	107351
2007-08-28	2007	8	Y-ID 1	63.27010	18.87722	SE631646-185280	Idbyfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA22837670	0.12625999999999998	3.76		63.27_18.88	20.0	52c20104fa94c770bfd92e2f37e2044e	0.0	10.0			0.12625999999999998	18	HIGH	106864_SE631646-185280	106864
2009-07-03	2009	7	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.7149499861			63.74_20.42	1.3	4880b3a9e94ca1e2a85621d68f442a13	0.0	1.0			0.7149499861	20	POOR	106411_SE637640-204160	106411
2009-07-29	2009	7	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.053129173			63.74_20.42	1.2	f5c5f785e13c30f1ca202514cb34d69c	0.0	1.0			0.053129173	20	HIGH	106366_SE637640-204160	106366
2009-08-19	2009	8	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.8504622292			63.74_20.42	1.3	5ff86f9b85ae23113cd84b43a7c04c19	0.0	1.0			0.8504622292	20	POOR	106312_SE637640-204160	106312
2010-07-01	2010	7	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.26516023836999997			63.74_20.42	1.5	9b4a1a9333308a11cb87fe52310f8bae	0.0	1.0			0.26516023836999997	20	GOOD	106062_SE637640-204160	106062
2010-07-29	2010	7	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.08223645024000001			63.74_20.42	1.3	c0806ffed1f380f76c3de69b5e335922	0.0	1.0			0.08223645024000001	20	HIGH	105988_SE637640-204160	105988
2010-08-18	2010	8	TAVLEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.13519373527			63.74_20.42	1.2	933b53ba3b63c3afcbe4be1090d1362f	0.0	1.0			0.13519373527	20	HIGH	105909_SE637640-204160	105909
2008-07-04	2008	7	TAVLEFJÄRDEN-DEL AV YTTRE TÄFTEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.7056329859999999			63.74_20.42	1.8	ee7d96e0ebf1188333ba558e43912914	0.0	1.5			0.7056329859999999	20	POOR	106701_SE637640-204160	106701
2008-07-17	2008	7	TAVLEFJÄRDEN-DEL AV YTTRE TÄFTEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.339741705			63.74_20.42	1.7	571f70b65ef1f7beb74634eba20cb27d	0.0	1.5			0.339741705	20	GOOD	106676_SE637640-204160	106676
2008-08-11	2008	8	TAVLEFJÄRDEN-DEL AV YTTRE TÄFTEFJÄRDEN	63.73817	20.42050	SE637640-204160	Tavlefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA75761134	0.17800251999999997			63.74_20.42	1.4	f2fce3c1baf956d528d8401088ad7a61	0.0	1.0			0.17800251999999997	20	HIGH	106660_SE637640-204160	106660
2013-07-09	2013	7	MEGRUNDSOMRÅDET 13:1	63.61536	19.92334	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	1.0615244277000002			63.62_19.92	0.8	bbde0998d7a8fe2786f08ef01fff8a6d	0.0	0.6			1.0615244277000002	20	POOR	108298_SE636150-199220	108298
2013-07-25	2013	7	MEGRUNDSOMRÅDET 13:2	63.61183	19.92145	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	0.7597714800000002			63.61_19.92	1.6	261ce96ea64509c948c1edd225b76220	0.0	1.2			0.7597714800000002	20	POOR	108275_SE636150-199220	108275
2013-08-15	2013	8	MEGRUNDSOMRÅDET 13:3	63.61641	19.92200	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	0.4310000091			63.62_19.92	0.8	9486577d50d933bdd5b895fe7559bd8e	0.0	0.6			0.4310000091	20	MODERATE	108228_SE636150-199220	108228
2011-07-07	2011	7	MEGRUNDSOMRÅDET 3	63.61417	19.91667	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	0.8580910717			63.61_19.92	2.0	9049235f35883246b97f271a46a1176c	0.0	2.0			0.8580910717	20	POOR	105636_SE636150-199220	105636
2011-07-20	2011	7	MEGRUNDSOMRÅDET 4	63.61483	19.92333	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	1.01365273377			63.61_19.92	2.0	fd00f92e7a6adbf8c13988dcd0c74317	0.0	2.0			1.01365273377	20	POOR	105625_SE636150-199220	105625
2011-08-04	2011	8	MEGRUNDSOMRÅDET 5	63.61383	19.92233	SE636150-199220	Megrundsområdet	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA86698934	0.6087044035000001			63.61_19.92	2.0	74ab62ce40c76ea5af00a1414ea73e83	0.0	2.0			0.6087044035000001	20	MODERATE	105546_SE636150-199220	105546
2011-08-02	2011	8	HÖRNEFORSOMRÅDET SEK NAMN 10	63.57083	19.95417	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.15512353180000002			63.57_19.95	21.0	244a2c9b29cdb7aa1050568c56061296	0.0	10.0			0.15512353180000002	20	HIGH	105570_SE635660-199490	105570
2011-07-05	2011	7	HÖRNEFORSOMRÅDET SEK NAMN 5	63.54617	19.91067	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.2276268332			63.55_19.91	20.0	361a761fff28d301643cf82f5f348853	0.0	10.0			0.2276268332	20	HIGH	105657_SE635660-199490	105657
2011-07-05	2011	7	HÖRNEFORSOMRÅDET SEK NAMN 6	63.55667	20.01500	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.504630318215			63.56_20.02	30.0	1004e219f6c27c183b09f92e80d5d7c7	0.0	10.0			0.504630318215	20	MODERATE	105658_SE635660-199490	105658
2011-07-21	2011	7	HÖRNEFORSOMRÅDET SEK NAMN 7	63.59683	19.96650	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.11448874857999998			63.60_19.97	12.0	af1802cb8da6eaedfa2844ebe9d6620d	0.0	10.0			0.11448874857999998	20	HIGH	105617_SE635660-199490	105617
2011-07-21	2011	7	HÖRNEFORSOMRÅDET SEK NAMN 8	63.58983	19.98517	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.1270083767			63.59_19.99	19.0	336e48958f53ec85f27731aee1cd7be4	0.0	10.0			0.1270083767	20	HIGH	105618_SE635660-199490	105618
2011-08-02	2011	8	HÖRNEFORSOMRÅDET SEK NAMN 9	63.55650	19.91533	SE635660-199490	Hörnefors området sek namn	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA27609565	0.1939818824			63.56_19.92	18.0	499526ce890f6269c5071f405e1a5623	0.0	10.0			0.1939818824	20	HIGH	105571_SE635660-199490	105571
2008-07-04	2008	7	TÄFTEFJÄRDEN	63.77750	20.49467	SE634740-203020	Täftefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA65816775	0.35040981569999996			63.78_20.49	10.0	5e697ef7f32740148ecc59e219c3ae38	0.0	8.0		Expert judgement. This is not true surface sample	0.35040981569999996	20	GOOD	106702_SE634740-203020	106702
2008-07-17	2008	7	TÄFTEFJÄRDEN	63.77750	20.49467	SE634740-203020	Täftefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA65816775	0.0976042208			63.78_20.49	10.0	a5aeaa1facff5f14aaa5b8a7c8835235	0.0	8.0		Expert judgement. This is not true surface sample	0.0976042208	20	HIGH	106677_SE634740-203020	106677
2008-08-11	2008	8	TÄFTEFJÄRDEN	63.77750	20.49467	SE634740-203020	Täftefjärden	Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	WA65816775	0.05425603650000001			63.78_20.49	10.0	6af69255b96ba352de4857581a93a117	0.0	8.0		Expert judgement. This is not true surface sample	0.05425603650000001	20	HIGH	106661_SE634740-203020	106661
2015-07-09	2015	7	SBO5	62.99317	17.70367	SE625900-174360	Bollstafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA39899099	0.25901529939999995			62.99_17.70	27.0	cd8b59ff7d2e2a23a3bcec37c8f2a6ea	0.0	10.0			0.25901529939999995	18	HIGH	107738_SE625900-174360	107738
2015-07-09	2015	7	SBO6	62.97983	17.70217	SE625900-174360	Bollstafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA39899099	0.23566368199999999			62.98_17.70	13.0	a225c0dedf7c04d85a5d71fbb1382eb7	0.0	10.0			0.23566368199999999	18	HIGH	107739_SE625900-174360	107739
2015-07-30	2015	7	SBO7	62.99933	17.69067	SE625900-174360	Bollstafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA39899099	0.2315837656			63.00_17.69	13.0	b50beea527eca54e4d85f719e460e1e0	0.0	10.0			0.2315837656	18	HIGH	107714_SE625900-174360	107714
2015-07-30	2015	7	SBO8	62.98700	17.72300	SE625900-174360	Bollstafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA39899099	0.2823488974			62.99_17.72	14.0	398425f41cea07a32ee3196bda035e0a	0.0	10.0			0.2823488974	18	HIGH	107715_SE625900-174360	107715
2015-08-12	2015	8	SBO9	62.99733	17.69900	SE625900-174360	Bollstafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA39899099	0.43109412239999995			63.00_17.70	21.0	5a629de0474abe1123a1d4faf4b35eb5	0.0	10.0			0.43109412239999995	18	GOOD	107678_SE625900-174360	107678
2015-07-29	2015	7	SMJ10	63.11700	18.57767	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.544445918			63.12_18.58	13.0	f4a3362b7c4fe22098ebd1852b3e76c3	0.0	10.0			0.544445918	18	MODERATE	107716_SE630383-183500	107716
2015-07-29	2015	7	SMJ11	63.09900	18.58550	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.706561675			63.10_18.59	44.0	9345f155f78d83e017cf10b1e4015654	0.0	10.0			0.706561675	18	MODERATE	107717_SE630383-183500	107717
2015-07-29	2015	7	SMJ12	63.08400	18.59967	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.5562019865			63.08_18.60	43.0	efc7d3298c0d2b487cf9880f2cd78674	0.0	10.0			0.5562019865	18	MODERATE	107718_SE630383-183500	107718
2015-08-11	2015	8	SMJ13	63.11483	18.58133	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.277636913			63.11_18.58	22.0	621ace9d9ca4f0749b93a96bfb09df84	0.0	10.0			0.277636913	18	HIGH	107680_SE630383-183500	107680
2015-08-11	2015	8	SMJ14	63.10150	18.59633	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.3102063053			63.10_18.60	23.0	c7e278d86954a36a3084fa354dc25b4e	0.0	10.0			0.3102063053	18	HIGH	107681_SE630383-183500	107681
2015-08-11	2015	8	SMJ15	63.06583	18.57100	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.349728798			63.07_18.57	46.0	8a87aed8c0eee6d976004ddce1ee30cb	0.0	10.0			0.349728798	18	GOOD	107682_SE630383-183500	107682
2015-07-09	2015	7	SMJ7	63.08433	18.62700	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.3916884050000001			63.08_18.63	16.0	30e61d408d6abae9990bd83cc0294634	0.0	10.0			0.3916884050000001	18	GOOD	107740_SE630383-183500	107740
2015-07-09	2015	7	SMJ8	63.09017	18.56283	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.3831743266			63.09_18.56	66.0	daa7fc42a4b24a507f030540b12cc8d4	0.0	10.0			0.3831743266	18	GOOD	107741_SE630383-183500	107741
2015-07-09	2015	7	SMJ9	63.07100	18.54850	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.4636200751			63.07_18.55	60.0	a128bd256a9963b941ba7d0a1ecbf3ec	0.0	10.0			0.4636200751	18	GOOD	107742_SE630383-183500	107742
2008-06-11	2008	6	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.6465200000000002	4.196666666666666		63.07_18.52	65.0	21c5cc316f4b0defb2781ea667d88239	0.0	10.0			0.6465200000000002	18	MODERATE	106747_SE630383-183500	106747
2009-06-08	2009	6	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.15310392420000002			63.07_18.52	65.0	2b0cbfcd5cce0f35a3fa92fa176187f6	0.0	10.0			0.15310392420000002	18	HIGH	106457_SE630383-183500	106457
2009-08-18	2009	8	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.5056499719	4.6000000000000005		63.07_18.52	65.0	112b6b307e29e21c1cab08aadebbc81d	0.0	10.0			0.5056499719	18	MODERATE	106326_SE630383-183500	106326
2010-06-23	2010	6	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.312112292	4.286666666666666		63.07_18.52	65.0	a180b5359f7b9e2696db693c04ae6180	0.0	10.0			0.312112292	18	HIGH	106101_SE630383-183500	106101
2010-08-10	2010	8	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.3015576433	4.1433333333333335		63.07_18.52	65.0	d0130ef6fbb579b5c573057265e7fcc7	0.0	10.0			0.3015576433	18	HIGH	105954_SE630383-183500	105954
2011-06-15	2011	6	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.7080077555000002	4.54		63.07_18.52	65.0	fdb4982c1962d912d8637938c4194cba	0.0	10.0			0.7080077555000002	18	MODERATE	105713_SE630383-183500	105713
2011-08-24	2011	8	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	1.035294961	4.66		63.07_18.52	65.0	aea836098d72576b1903a0cf5d6f801a	0.0	10.0			1.035294961	18	POOR	105501_SE630383-183500	105501
2012-06-25	2012	6	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.5650263601			63.07_18.52	65.0	548d0579698b887eeb24ca5af49a2d2c	0.0	10.0			0.5650263601	18	MODERATE	105257_SE630383-183500	105257
2012-08-29	2012	8	V4	63.06750	18.51717	SE630383-183500	Mjältöfjärden sek namn	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA82857164	0.4877566053230001			63.07_18.52	65.0	0b0ce2da69ce44fb7e876da86ad873be	0.0	10.0			0.4877566053230001	18	MODERATE	105164_SE630383-183500	105164
2012-07-04	2012	7	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.0370599	8.26		55.39_13.64	17.0	b9c33b74bdb6cf80a0e2d5a102a1679b	0.0	10.0			0.0370599	7	HIGH	105225_SE552170-130626	105225
2012-08-09	2012	8	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.0149649	8.003333333333332		55.39_13.64	17.0	d8b626c2153c3cfe1e99e7672923792e	0.0	10.0			0.0149649	7	HIGH	105192_SE552170-130626	105192
2013-07-02	2013	7	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.007936200000000001	7.47		55.39_13.64	17.0	3a6d4f1209e20ff102fcc6ff948ebb42	0.0	10.0			0.007936200000000001	7	HIGH	108304_SE552170-130626	108304
2013-08-07	2013	8	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.024703100000000002	7.44		55.39_13.64	17.0	5bfe37009222e3a4145569a4a850caea	0.0	10.0			0.024703100000000002	7	HIGH	108250_SE552170-130626	108250
2013-08-28	2013	8	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.006926600000000001	7.516666666666666		55.39_13.64	17.0	4ae96c69397ec631493cedd89c0c66eb	0.0	10.0			0.006926600000000001	7	HIGH	108215_SE552170-130626	108215
2014-07-03	2014	7	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.08575670000000002	7.753333333333333		55.39_13.64	17.0	13cf6c718022e5831a0373c55731ca32	0.0	10.0			0.08575670000000002	7	HIGH	107997_SE552170-130626	107997
2014-08-13	2014	8	ABBEKÅS	55.38588	13.64303	SE552170-130626	Ö sydkustens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	WA86165154	0.1352307	7.586666666666666		55.39_13.64	17.0	91704433028480ddd718718364dd18bb	0.0	10.0			0.1352307	7	HIGH	107952_SE552170-130626	107952
